State,District,Market,Commodity,Variety,Date,MIN Price,MAX Price,MODAL Price
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,11/29/2001,710,895,785
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/01/2001,710,900,810
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/03/2001,725,915,850
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/04/2001,710,900,820
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/05/2001,720,910,845
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/06/2001,705,900,775
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/07/2001,725,925,810
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/08/2001,710,915,850
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/10/2001,715,925,825
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/11/2001,725,940,825
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/12/2001,715,925,850
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/13/2001,710,935,850
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/14/2001,710,930,810
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/15/2001,700,920,825
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/18/2001,715,935,845
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/19/2001,700,950,830
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/20/2001,710,975,815
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/21/2001,700,955,825
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/22/2001,700,930,825
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/26/2001,710,960,825
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/27/2001,715,950,850
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/28/2001,725,975,835
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/29/2001,725,975,945
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,12/31/2001,730,950,800
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,11/21/2001,700,905,750
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,11/23/2001,700,905,775
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,11/26/2001,695,905,710
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,11/27/2001,695,910,845
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,11/28/2001,710,920,840
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,11/29/2001,715,935,815
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/01/2001,725,925,815
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/03/2001,735,925,860
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/04/2001,720,920,845
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/05/2001,730,940,855
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/06/2001,720,920,850
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/07/2001,735,950,825
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/08/2001,720,935,865
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/10/2001,725,940,830
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/11/2001,735,960,850
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/12/2001,725,935,855
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/13/2001,700,950,865
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/14/2001,725,950,825
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/15/2001,710,940,835
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/18/2001,725,955,895
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/19/2001,710,960,845
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/20/2001,725,985,835
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/21/2001,720,970,835
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/22/2001,715,950,835
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/26/2001,725,975,845
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/27/2001,725,965,865
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/28/2001,735,985,845
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/29/2001,730,985,955
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,12/31/2001,740,965,825
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/07/2001,690,840,800
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/09/2001,690,825,800
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/10/2001,690,825,780
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/11/2001,680,840,735
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/12/2001,680,825,745
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/13/2001,680,815,735
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/14/2001,680,800,725
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/17/2001,650,810,750
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/18/2001,650,810,750
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/19/2001,675,810,750
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/21/2001,650,840,810
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/23/2001,650,805,785
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/24/2001,650,810,775
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/25/2001,655,800,730
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/26/2001,650,815,790
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/27/2001,635,825,790
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/28/2001,630,800,730
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/30/2001,640,810,725
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,07/31/2001,640,840,750
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,08/07/2001,665,825,750
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,08/08/2001,670,820,750
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,08/17/2001,680,820,725
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,08/18/2001,680,810,735
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,09/14/2001,725,825,800
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,09/15/2001,735,875,745
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,10/01/2001,700,840,750
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,10/06/2001,725,865,800
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,10/12/2001,730,860,820
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,10/13/2001,710,875,760
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,10/15/2001,680,885,770
Gujarat,Vadodara(Baroda),Vadodara,Wheat,Other,12/27/2001,680,715,700
Gujarat,Vadodara(Baroda),Vadodara,Wheat,Other,12/28/2001,680,715,705
Gujarat,Vadodara(Baroda),Vadodara,Wheat,Other,12/29/2001,680,715,700
Gujarat,Vadodara(Baroda),Vadodara,Wheat,Other,12/31/2001,680,715,700
Gujarat,Vadodara(Baroda),Vadodara,Wheat,RR21,12/28/2001,815,841,830
Gujarat,Vadodara(Baroda),Vadodara,Wheat,RR21,12/29/2001,815,841,830
Gujarat,Vadodara(Baroda),Vadodara,Wheat,RR21,12/31/2001,815,841,830
Haryana,Ambala,Ambala City,Wheat,MP Lokwan,08/31/2001,500,600,550
Karnataka,Bangalore,Bangalore,Wheat,147 Average,12/20/2001,900,1150,1025
Karnataka,Bangalore,Bangalore,Wheat,147 Best,12/20/2001,940,1200,1070
Karnataka,Bangalore,Bangalore,Wheat,Other,08/01/2001,900,1100,1000
Karnataka,Bangalore,Bangalore,Wheat,Other,08/02/2001,930,1300,1115
Karnataka,Bangalore,Bangalore,Wheat,Other,08/03/2001,900,1100,1000
Karnataka,Bangalore,Bangalore,Wheat,Other,08/04/2001,900,1100,1000
Karnataka,Bangalore,Bangalore,Wheat,Other,08/06/2001,900,1100,1000
Karnataka,Bangalore,Bangalore,Wheat,Other,09/01/2001,900,1100,1000
Karnataka,Bangalore,Bangalore,Wheat,Other,09/10/2001,900,1100,1000
Karnataka,Bangalore,Bangalore,Wheat,Other,10/16/2001,1000,1200,1100
Karnataka,Bangalore,Bangalore,Wheat,Other,11/15/2001,1000,1200,1100
Karnataka,Dharwad,Hubli (Amaragol),Wheat,White,01/10/2001,771,771,771
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Lokwan,05/21/2001,622,685,636
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Lokwan,06/22/2001,625,755,693
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Lokwan,06/23/2001,626,678,650
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Lokwan,06/25/2001,611,710,655
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Lokwan,06/26/2001,611,722,631
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,03/27/2001,704,1054,1001
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,04/03/2001,691,841,832
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,05/21/2001,681,952,937
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,06/21/2001,972,972,972
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,06/22/2001,1027,1027,1027
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,06/23/2001,780,1011,1011
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,06/25/2001,750,972,941
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,06/26/2001,755,969,917
Madhya Pradesh,Bhopal,Bhopal,Wheat,WH-542,03/27/2001,547,682,600
Madhya Pradesh,Bhopal,Bhopal,Wheat,WH-542,04/03/2001,558,675,646
Madhya Pradesh,Bhopal,Bhopal,Wheat,WH-542,06/21/2001,640,766,650
Maharashtra,Kolhapur,Kolhapur,Wheat,Bansi,06/14/2001,875,1400,1200
Maharashtra,Kolhapur,Kolhapur,Wheat,Sharbati,06/14/2001,850,1300,1150
Maharashtra,Mumbai,Mumbai,Wheat,Kalyan,07/09/2001,575,765,670
Maharashtra,Mumbai,Mumbai,Wheat,Kalyan,07/10/2001,725,825,775
Maharashtra,Mumbai,Mumbai,Wheat,Lok-1,07/09/2001,810,1200,1050
Maharashtra,Mumbai,Mumbai,Wheat,Lok-1,07/10/2001,870,1200,1035
Maharashtra,Mumbai,Mumbai,Wheat,Lok-1,07/11/2001,875,950,910
Maharashtra,Mumbai,Mumbai,Wheat,Lok-1,07/17/2001,800,1200,1050
Maharashtra,Mumbai,Mumbai,Wheat,Lokwan Gujrat,07/17/2001,810,850,830
Maharashtra,Mumbai,Mumbai,Wheat,MP 147,06/02/2001,800,1200,1000
Maharashtra,Mumbai,Mumbai,Wheat,MP 147,06/04/2001,875,1200,1037
Maharashtra,Mumbai,Mumbai,Wheat,MP 147,07/17/2001,900,1200,1050
Maharashtra,Mumbai,Mumbai,Wheat,MP Lokwan,06/02/2001,950,1200,1075
Maharashtra,Mumbai,Mumbai,Wheat,MP Lokwan,06/04/2001,800,1200,1000
Maharashtra,Mumbai,Mumbai,Wheat,MP Quality,07/11/2001,900,1200,1050
Maharashtra,Mumbai,Mumbai,Wheat,MP Quality,07/17/2001,1000,1500,1050
Maharashtra,Mumbai,Mumbai,Wheat,Punjab-Mill Dhada,07/17/2001,725,875,800
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,05/26/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/02/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/05/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/07/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/08/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/09/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/11/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/13/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/14/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/18/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/19/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/20/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/21/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/29/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,06/30/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/04/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/05/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/07/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/09/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/10/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/11/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/12/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/13/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/14/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/16/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,07/21/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/01/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/03/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/04/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/09/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/10/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/11/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/16/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/17/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/19/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/23/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/28/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/29/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/30/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,08/31/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/01/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/03/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/05/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/06/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/07/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/08/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/10/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/11/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/12/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/13/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/14/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/15/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,09/22/2001,650,750,700
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,10/20/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,10/23/2001,700,800,750
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,11/03/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,11/05/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,11/22/2001,750,850,800
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,11/24/2001,750,850,800
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,11/26/2001,750,850,800
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,11/27/2001,750,850,800
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,11/30/2001,650,800,725
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/03/2001,650,800,725
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/05/2001,650,800,725
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/07/2001,650,800,725
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/08/2001,650,800,725
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/10/2001,650,800,725
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/12/2001,650,800,725
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/18/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/24/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,12/27/2001,700,850,775
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,05/26/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/02/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/05/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/07/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/08/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/09/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/11/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/13/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/14/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/18/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/19/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/20/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/21/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/29/2001,950,1050,1000
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,06/30/2001,950,1050,1000
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/03/2001,950,1050,1000
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/04/2001,950,1050,1000
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/05/2001,950,1050,1000
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/06/2001,950,1050,1000
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/07/2001,950,1050,1000
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/09/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/10/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/11/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/12/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/13/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/14/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/16/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/17/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/18/2001,1150,1400,1275
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/20/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/21/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,07/23/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/01/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/03/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/04/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/06/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/08/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/09/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/10/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/11/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/16/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/17/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/18/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/19/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/23/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/28/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/29/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/30/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,08/31/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/01/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/03/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/05/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/06/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/07/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/08/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/10/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/11/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/12/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/13/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/14/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/15/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,09/22/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,10/20/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,10/23/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,11/03/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,11/05/2001,900,1000,950
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,11/21/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,11/22/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,11/24/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,11/26/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,11/27/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,11/30/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/03/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/04/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/05/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/07/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/08/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/10/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/11/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/12/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/13/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/18/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/24/2001,1000,1100,1050
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,12/27/2001,1000,1100,1050
Maharashtra,Pune,Pune,Wheat,2189 No. 1,09/10/2001,800,900,850
Maharashtra,Pune,Pune,Wheat,2189 No. 2,06/07/2001,750,1100,900
Maharashtra,Pune,Pune,Wheat,2189 No. 2,06/12/2001,700,1050,850
Maharashtra,Pune,Pune,Wheat,2189 No. 2,06/13/2001,875,911,891
Maharashtra,Pune,Pune,Wheat,2189 No. 2,06/16/2001,700,800,750
Maharashtra,Pune,Pune,Wheat,2189 No. 2,06/18/2001,700,950,825
Maharashtra,Pune,Pune,Wheat,2189 No. 2,07/02/2001,800,1000,900
Maharashtra,Pune,Pune,Wheat,2189 No. 2,07/07/2001,825,875,850
Maharashtra,Pune,Pune,Wheat,2189 No. 2,07/11/2001,750,950,800
Maharashtra,Pune,Pune,Wheat,Kalyan,03/30/2001,400,900,675
Maharashtra,Pune,Pune,Wheat,Kalyan,04/03/2001,650,1450,1000
Maharashtra,Pune,Pune,Wheat,Kalyan,04/07/2001,700,1500,1100
Maharashtra,Pune,Pune,Wheat,Kalyan,04/09/2001,830,1500,1200
Maharashtra,Pune,Pune,Wheat,Kalyan,04/10/2001,830,1050,950
Maharashtra,Pune,Pune,Wheat,Kalyan,04/11/2001,700,1500,1100
Maharashtra,Pune,Pune,Wheat,Kalyan,04/12/2001,700,1400,1000
Maharashtra,Pune,Pune,Wheat,Kalyan,04/16/2001,700,1400,1000
Maharashtra,Pune,Pune,Wheat,Kalyan,04/18/2001,700,1400,1000
Maharashtra,Pune,Pune,Wheat,Kalyan,04/20/2001,700,1400,1000
Maharashtra,Pune,Pune,Wheat,Kalyan,04/21/2001,725,1200,950
Maharashtra,Pune,Pune,Wheat,Kalyan,04/24/2001,725,1051,900
Maharashtra,Pune,Pune,Wheat,Kalyan,04/27/2001,770,1050,910
Maharashtra,Pune,Pune,Wheat,Kalyan,04/30/2001,675,1100,800
Maharashtra,Pune,Pune,Wheat,Kalyan,05/02/2001,641,1125,800
Maharashtra,Pune,Pune,Wheat,Kalyan,05/03/2001,471,1125,900
